time,x,y,vx,vy,psi,y_ref,psi_ref,speed_ref,lateral_error,heading_error,speed_error,mpc_delta,pid_delta,acceleration
0.79,1.15358,0.00734476,1.50736,0.0183156,0.00461423,0.0356244,0.0313857,2.12,-0.0285324,-0.026914,-0.632643,0.0241119,2
0.8,1.18413,0.00760686,1.52736,0.018938,0.0047617,0.0369744,0.0313841,2.16,-0.0296296,-0.0267699,-0.652643,0.0246211,2
0.81,1.21508,0.00787855,1.54736,0.0195647,0.00491412,0.0376588,0.0313833,2.18,-0.0300519,-0.0266216,-0.652643,0.0251233,2
0.82,1.24642,0.00815998,1.56736,0.0201949,0.00507152,0.0390464,0.0313817,2.22,-0.0311678,-0.0264675,-0.672643,0.0256176,2
0.83,1.27817,0.00845951,1.58736,0.0216355,0.00523975,0.0397495,0.0313808,2.24,-0.0315895,-0.0263093,-0.672643,0.0276176,2
0.84,1.31031,0.00878029,1.60736,0.0233648,0.00542121,0.0411746,0.031379,2.28,-0.0327151,-0.0261392,-0.692643,0.0296176,2
0.85,1.34286,0.00912385,1.62736,0.0252161,0.00561702,0.0418966,0.031378,2.3,-0.0331163,-0.0259568,-0.692643,0.0316176,2
0.86,1.3758,0.00948739,1.64736,0.026758,0.00582509,0.0426248,0.0313771,2.32,-0.0335009,-0.0257601,-0.692643,0.0329127,2
0.87,1.40915,0.00986664,1.66736,0.0278517,0.00604214,0.0440999,0.0313751,2.36,-0.0346125,-0.02555,-0.712643,0.0335396,2
0.88,1.44289,0.0102603,1.68736,0.0287963,0.00626689,0.0448469,0.031374,2.38,-0.0349803,-0.0253319,-0.712643,0.0341729,2
0.89,1.47704,0.0106682,1.70736,0.0296943,0.0064989,0.0463596,0.0313719,2.42,-0.0360992,-0.025105,-0.732643,0.0348073,2
0.9,1.51158,0.0110904,1.72736,0.0305813,0.00673802,0.0471253,0.0313707,2.44,-0.036457,-0.0248718,-0.732643,0.0354404,2
0.91,1.54653,0.0115272,1.74736,0.03147,0.00698424,0.0478972,0.0313696,2.46,-0.0368068,-0.0246316,-0.732643,0.0360712,2
0.92,1.58187,0.0119787,1.76736,0.0323645,0.00723759,0.0494599,0.0313672,2.5,-0.0379327,-0.0243829,-0.752643,0.0366988,2
0.93,1.61762,0.0124454,1.78736,0.033266,0.00749814,0.0502506,0.0313659,2.52,-0.0382719,-0.0241284,-0.752643,0.0373224,2
0.94,1.65376,0.0129275,1.80736,0.034175,0.00776594,0.0518507,0.0313634,2.56,-0.0394053,-0.0238652,-0.772643,0.0379423,2
0.95,1.6903,0.0134253,1.82736,0.0350915,0.00804107,0.0526601,0.0313621,2.58,-0.0397327,-0.0235961,-0.772643,0.0385583,2
0.96,1.72725,0.0139467,1.84736,0.0367556,0.00832891,0.0542977,0.0313593,2.62,-0.0408724,-0.0233182,-0.792643,0.0405583,2
0.97,1.76459,0.0144954,1.86736,0.0387524,0.00863216,0.0551258,0.0313579,2.64,-0.0411791,-0.023029,-0.792643,0.0425583,2
0.98,1.80233,0.0150735,1.88736,0.0409112,0.00895223,0.0559602,0.0313564,2.66,-0.0414648,-0.0227243,-0.792643,0.0445583,2
